,artist_name,artist_id,genres,followers,popularity
4aJzQA930qk1ZLTxZDllh6,Desolated,Desolated,4aJzQA930qk1ZLTxZDllh6,"['beatdown', 'metallic hardcore', 'uk beatdown', 'ukhc']","{'href': None, 'total': 26925}",34
6SNS2EMa0jzjeXjWCq0Qqv,Night Wings III,Night Wings III,6SNS2EMa0jzjeXjWCq0Qqv,['indian metal'],"{'href': None, 'total': 37}",0
7KEKgS7qdqoxD02anMYrpp,Antihuman,Antihuman,7KEKgS7qdqoxD02anMYrpp,['irish death metal'],"{'href': None, 'total': 22}",0
5hzUWr3HUrumNnSonHJnVy,Kokophrolic,Kokophrolic,5hzUWr3HUrumNnSonHJnVy,['instrumental death metal'],"{'href': None, 'total': 10}",0
1e3aX0Pv8s7m165j3QifIB,Ever Since,Ever Since,1e3aX0Pv8s7m165j3QifIB,['swiss metal'],"{'href': None, 'total': 92}",0
5ktYe9ZQMyLivSJbjEEEXy,Satyr,Satyr,5ktYe9ZQMyLivSJbjEEEXy,"['progressive post-hardcore', 'swancore']","{'href': None, 'total': 15955}",29
6PR5Uuwztz6yK7IB8133Y7,Yyrkoon,Yyrkoon,6PR5Uuwztz6yK7IB8133Y7,"['french death metal', 'french metal']","{'href': None, 'total': 1866}",5
5WLqsY5bOYsF9b5LpqjSMb,Cremation,Cremation,5WLqsY5bOYsF9b5LpqjSMb,"['black death', 'swiss metal']","{'href': None, 'total': 376}",8
6WOB7lqbfmahtTuoDvDewx,The Siege,The Siege,6WOB7lqbfmahtTuoDvDewx,"['powerviolence', 'thrash core']","{'href': None, 'total': 144}",0
3PX64fTi77YC2MaAs7w7SQ,Ad Nauseam,Ad Nauseam,3PX64fTi77YC2MaAs7w7SQ,['avant-garde metal'],"{'href': None, 'total': 615}",2
1d1pDsfroBzgMCKjuOpb3G,Thorns of the Carrion,Thorns Of The Carrion,1d1pDsfroBzgMCKjuOpb3G,"['atmospheric doom', 'funeral doom', 'gothic doom']","{'href': None, 'total': 133}",0
5962oEyyaWsS3Dnn1BXngr,Jakem,Jakem,5962oEyyaWsS3Dnn1BXngr,['metal tico'],"{'href': None, 'total': 193}",0
03p1MQHjSpOnF92Q7OCy9d,Krypts,Krypts,03p1MQHjSpOnF92Q7OCy9d,"['black death', 'death doom', 'finnish death metal', 'voidgaze']","{'href': None, 'total': 15099}",18
46qlV2E8IWinHWkUfe2WnG,Tarantula Hawk,Tarantula Hawk,46qlV2E8IWinHWkUfe2WnG,['drone metal'],"{'href': None, 'total': 545}",1
7zQD2u7oV1a3TyWKXpt4qM,Charred Walls of the Damned,Charred Walls Of The Damned,7zQD2u7oV1a3TyWKXpt4qM,"['neo-trad metal', 'power thrash']","{'href': None, 'total': 6768}",10
64Fmzxr2PYlU6iM6fHW0LD,Shoot to Kill,Shoot to Kill,64Fmzxr2PYlU6iM6fHW0LD,['new england metal'],"{'href': None, 'total': 114}",0
1AwCHN55W4yieRonyP2a70,Necromass,Necromass,1AwCHN55W4yieRonyP2a70,"['black death', 'italian black metal']","{'href': None, 'total': 810}",4
4hRHDjULpvShQB1r8CmlN5,Bastard Sapling,Bastard Sapling,4hRHDjULpvShQB1r8CmlN5,['virginia metal'],"{'href': None, 'total': 1120}",0
2ohRxWGvGnEMu9RK6JPJFo,Malison Rogue,Malison Rogue,2ohRxWGvGnEMu9RK6JPJFo,['nwothm'],"{'href': None, 'total': 138}",0
30MQKkuVessWiXUwccDxCU,Polonium,Polonium,30MQKkuVessWiXUwccDxCU,['noise rock'],"{'href': None, 'total': 65}",0
5H0fZjVufvjKRWfJT6eiBK,Defaced,Defaced,5H0fZjVufvjKRWfJT6eiBK,['swiss metal'],"{'href': None, 'total': 494}",1
1B7QysZd61axZ8HxJgAVRV,Illdisposed,Illdisposed,1B7QysZd61axZ8HxJgAVRV,"['danish death metal', 'danish metal']","{'href': None, 'total': 20039}",29
1mBXJUab9jbcHhYxMuWbxO,Poisonblack,Poisonblack,1mBXJUab9jbcHhYxMuWbxO,"['dark rock', 'finnish metal', 'gothic metal', 'oulu metal']","{'href': None, 'total': 37606}",34
4GzgctANnw25tnqdOl9i2X,Project Pain,Project Pain,4GzgctANnw25tnqdOl9i2X,['new wave of thrash metal'],"{'href': None, 'total': 1548}",8
61Ev0Jp7WD2XhyZS3sX5tw,Dodecahedron,Dodecahedron,61Ev0Jp7WD2XhyZS3sX5tw,"['avant-garde black metal', 'chaotic black metal', 'dutch black metal', 'technical black metal', 'voidgaze', 'voidgrind']","{'href': None, 'total': 6859}",8
5avERIOzAJ4cvo5GtNjFOK,Dimicandum,Dimicandum,5avERIOzAJ4cvo5GtNjFOK,['ukrainian metal'],"{'href': None, 'total': 584}",2
0f2ylX3IwDi4eghNwwUrlf,Superbia,Superbia,0f2ylX3IwDi4eghNwwUrlf,['street punk espanol'],"{'href': None, 'total': 133}",2
21sKe14RR6ycIcwrd1jVj2,Distoriam,Distoriam,21sKe14RR6ycIcwrd1jVj2,['celtic metal'],"{'href': None, 'total': 1251}",4
2vU5dKj1IIE6pUDvqZJPMB,Inishmore,INISHMORE,2vU5dKj1IIE6pUDvqZJPMB,['swiss metal'],"{'href': None, 'total': 126}",0
7oSzyABANhWgGBJsqdn2o1,Dining in Tuscany,Dining In Tuscany,7oSzyABANhWgGBJsqdn2o1,['australian metal'],"{'href': None, 'total': 46}",0
4k5OtJQxHf1CMeawSlhZ3Z,Cosmic Behemoth,Cosmic Behemoth,4k5OtJQxHf1CMeawSlhZ3Z,['cavernous death metal'],"{'href': None, 'total': 74}",0
50U1jrMV6FoddCGhjovDpG,Revenge,Revenge,50U1jrMV6FoddCGhjovDpG,"['black death', 'canadian black metal', 'voidgaze', 'war metal']","{'href': None, 'total': 19904}",25
4CZaDaKBk5Frp9KE7eQufU,Revenge,Revenge,4CZaDaKBk5Frp9KE7eQufU,['new england hardcore'],"{'href': None, 'total': 413}",4
20UgZzpTMlb9kP2ezU0bEs,Misery Loves Co.,Misery Loves Co.,20UgZzpTMlb9kP2ezU0bEs,['swedish metal'],"{'href': None, 'total': 4021}",12
0yL1k21OjFpQtWsHz9fxTN,Carnivore,Carnivore,0yL1k21OjFpQtWsHz9fxTN,"['crossover thrash', 'death metal', 'metal', 'old school thrash', 'thrash metal']","{'href': None, 'total': 42125}",31
0gRhQvSAYGnzOHyWIfLlmO,Hypothermia,Hypothermia,0gRhQvSAYGnzOHyWIfLlmO,['depressive black metal'],"{'href': None, 'total': 23762}",23
4F6DdD2yX0gyldHYZX07yJ,Grotesque,Grotesque,4F6DdD2yX0gyldHYZX07yJ,['australian metal'],"{'href': None, 'total': 3189}",10
1qgm9fSb4hCM7fi4qRXyPM,Grotesque,Grotesque,1qgm9fSb4hCM7fi4qRXyPM,['swedish death metal'],"{'href': None, 'total': 2064}",18
7jxJ25p0pPjk0MStloN6o6,Blind Guardian,Blind Guardian,7jxJ25p0pPjk0MStloN6o6,"['german metal', 'german power metal', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'speed metal', 'symphonic metal']","{'href': None, 'total': 637102}",55
46h2wAfcAV8KqnFsXCWpNt,Jasad,Jasad,46h2wAfcAV8KqnFsXCWpNt,"['indonesian death metal', 'indonesian metal']","{'href': None, 'total': 35805}",23
7Dw0RaAayqoGd0z2oHT4R6,Shape of Despair,Shape Of Despair,7Dw0RaAayqoGd0z2oHT4R6,"['atmospheric doom', 'doom metal', 'finnish doom metal', 'funeral doom', 'gothic metal']","{'href': None, 'total': 27632}",25
6jsYa6rTGpaiBIWe2omG4h,Antidiocese,Antidiocese,6jsYa6rTGpaiBIWe2omG4h,['experimental black metal'],"{'href': None, 'total': 43}",0
5WF8dzNeY5pe7jG0gBwYxN,Wasted Bullet,Wasted Bullet,5WF8dzNeY5pe7jG0gBwYxN,['deep melodic metalcore'],"{'href': None, 'total': 512}",1
3a3qPoZBU4OJTl8yVFhdpR,Vyrion,Vyrion,3a3qPoZBU4OJTl8yVFhdpR,"['australian black metal', 'australian metal', 'progressive black metal']","{'href': None, 'total': 292}",0
4sEcx6TCjtAT9hIj62ogvT,Ahrcana,Ahrcana,4sEcx6TCjtAT9hIj62ogvT,['italian power metal'],"{'href': None, 'total': 40}",0
5pZWjV2s3MidPTCLHMuoFj,Hard Excess,Hard Excess,5pZWjV2s3MidPTCLHMuoFj,['austrian metal'],"{'href': None, 'total': 97}",0
1fFxKpgKnv3cDioVpAC0O6,Red Harvest,Red Harvest,1fFxKpgKnv3cDioVpAC0O6,['cyber metal'],"{'href': None, 'total': 3075}",9
2MXIj83IHyp9FUT3V6mxGB,The Lion's Daughter,The Lion's Daughter,2MXIj83IHyp9FUT3V6mxGB,"['black sludge', 'progressive sludge', 'voidgrind']","{'href': None, 'total': 4419}",10
7LpjCdXJwQMHybRiwL9N7d,Kyyria,Kyyria,7LpjCdXJwQMHybRiwL9N7d,['finnish progressive metal'],"{'href': None, 'total': 444}",2
368CxcpMLCHAU3a5P4IBe6,Imperial Domain,Imperial Domain,368CxcpMLCHAU3a5P4IBe6,['swedish melodeath'],"{'href': None, 'total': 192}",1
2zIn9Y3iWzX5FyQTdn3aRv,Ivory Moon,Ivory Moon,2zIn9Y3iWzX5FyQTdn3aRv,"['christian power metal', 'christian symphonic metal', 'italian power metal']","{'href': None, 'total': 585}",2
5p0ieCKXrEO44a9FPRMvIL,Denouncement Pyre,Denouncement Pyre,5p0ieCKXrEO44a9FPRMvIL,"['australian black metal', 'black death', 'charred death']","{'href': None, 'total': 3926}",6
6SrdxtGFpmlSURSRW6hJW6,Elegis,ELEGIS,6SrdxtGFpmlSURSRW6hJW6,['norwegian death metal'],"{'href': None, 'total': 104}",0
0jzwbZXYLzuunwT5otsQiD,Embryonic Depravity,Embryonic Depravity,0jzwbZXYLzuunwT5otsQiD,['british death metal'],"{'href': None, 'total': 424}",4
2kAM9WWd7ZeUSsRt4ennYx,Stahlsarg,Stahlsarg,2kAM9WWd7ZeUSsRt4ennYx,['british black metal'],"{'href': None, 'total': 346}",2
0nsDDShJT4YhjIVGcJ3jJa,Throes of Dawn,Throes Of Dawn,0nsDDShJT4YhjIVGcJ3jJa,['finnish progressive metal'],"{'href': None, 'total': 6845}",19
00RmGSkisaH4aXW02YuWiQ,Frailty,Frailty,00RmGSkisaH4aXW02YuWiQ,"['funeral doom', 'latvian metal']","{'href': None, 'total': 1005}",3
1UD08laEmJCzwCDLemfmfk,Leather Synn,Leather Synn,1UD08laEmJCzwCDLemfmfk,['portuguese metal'],"{'href': None, 'total': 93}",0
77RzaPaJpMRyEjIDTexnAH,Ripchord,Ripchord,77RzaPaJpMRyEjIDTexnAH,['british indie rock'],"{'href': None, 'total': 193}",0
7A6AxHa4xv84XTYZVnVxUd,Demonstealer,Demonstealer,7A6AxHa4xv84XTYZVnVxUd,"['indian metal', 'indian rock']","{'href': None, 'total': 4101}",7
1AVn1BUp281M9gQhYCrvGQ,Extinction A.D.,Extinction A.D.,1AVn1BUp281M9gQhYCrvGQ,['nyhc'],"{'href': None, 'total': 3872}",13
3oTO3gSztUliNNUgcBbTVq,Xendra,Xendra,3oTO3gSztUliNNUgcBbTVq,['central american metal'],"{'href': None, 'total': 183}",1
3Fh6l5AkN3JYmUMIRw86PI,Panzerchrist,Panzerchrist,3Fh6l5AkN3JYmUMIRw86PI,"['brutal death metal', 'danish death metal', 'danish metal', 'death metal']","{'href': None, 'total': 6645}",24
08t2GirncXsMWTyetQC7LM,Afflictive Emasculation,Afflictive Emasculation,08t2GirncXsMWTyetQC7LM,"['euskal metal', 'spanish death metal']","{'href': None, 'total': 223}",0
2pJO5DcCDlEmER9dJnRfX1,Evangelist,Evangelist,2pJO5DcCDlEmER9dJnRfX1,"['epic doom', 'neo-trad doom metal']","{'href': None, 'total': 721}",1
1IKQn2HzzoblN1lNxLgLCc,Unholy Ghost,Unholy Ghost,1IKQn2HzzoblN1lNxLgLCc,"['charred death', 'florida death metal']","{'href': None, 'total': 217}",0
1FVai10ykZNJbYBSjPa6uC,Frozen Fire,Frozen Fire,1FVai10ykZNJbYBSjPa6uC,"['brazilian power metal', 'metal cearense']","{'href': None, 'total': 54}",0
6FUd4s6HqtYH5qDLxjvQ7n,Carrion Vael,Carrion Vael,6FUd4s6HqtYH5qDLxjvQ7n,"['deathrash', 'technical death metal']","{'href': None, 'total': 2709}",15
0xUYZHimk683Fp9Zou7Fe5,Abyssal Vortex,Abyssal Vortex,0xUYZHimk683Fp9Zou7Fe5,['singaporean metal'],"{'href': None, 'total': 59}",0
5uWev2ZYR7IPbfNNxViw4N,Sinamore,Sinamore,5uWev2ZYR7IPbfNNxViw4N,"['dark rock', 'gothic metal']","{'href': None, 'total': 3512}",8
4ZDAL875UhuDNLkszvNmZR,Venomin James,Venomin James,4ZDAL875UhuDNLkszvNmZR,"['cleveland metal', 'hard stoner rock', 'retro metal']","{'href': None, 'total': 412}",0
5lx20Bm2f3a5FTTy1cS1D9,Dynfari,Dynfari,5lx20Bm2f3a5FTTy1cS1D9,"['icelandic black metal', 'icelandic metal', 'voidgaze']","{'href': None, 'total': 4293}",5
3w4WGYze63IoclVTBW3WYn,Gehenna,Gehenna,3w4WGYze63IoclVTBW3WYn,"['black metal', 'dark black metal', 'norwegian black metal', 'norwegian metal', 'pagan black metal', 'symphonic black metal']","{'href': None, 'total': 112541}",28
0fYuj5BgzZRPajGRJXpB68,Abismos,Abismos,0fYuj5BgzZRPajGRJXpB68,['metal paraguayo'],"{'href': None, 'total': 1141}",3
4ELyA8OvAFDutYZotQaBwv,Groteskh,Groteskh,4ELyA8OvAFDutYZotQaBwv,['austrian black metal'],"{'href': None, 'total': 126}",0
3RkPiMOKMNm6lOCe0RJD0s,Putrefaction,Putrefaction,3RkPiMOKMNm6lOCe0RJD0s,['irish death metal'],"{'href': None, 'total': 357}",0
7uymeRgYF9cFY80Eyl8wWM,Of Buried Hopes,Of Buried Hopes,7uymeRgYF9cFY80Eyl8wWM,"['belarusian metal', 'brutal deathcore']","{'href': None, 'total': 1113}",1
1a1zIbwwdvBhFGzVlPkQ2C,Svartedauen,Svartedauen,1a1zIbwwdvBhFGzVlPkQ2C,['norwegian punk'],"{'href': None, 'total': 59}",0
6rl46TU655hizYYSL5xnPk,Aeons ov Frost,Aeons ov Frost,6rl46TU655hizYYSL5xnPk,['russian black metal'],"{'href': None, 'total': 115}",0
4QDopoox1N55SEyyvT5aZ7,Solid Vision,Solid Vision,4QDopoox1N55SEyyvT5aZ7,['italian progressive metal'],"{'href': None, 'total': 350}",1
6LZR4r3xs8zc954tsXo6Gj,False,False,6LZR4r3xs8zc954tsXo6Gj,['minneapolis metal'],"{'href': None, 'total': 3098}",2
0p0bJVJ56ozF6Ejhkdymcf,Kal-El,Kal-El,0p0bJVJ56ozF6Ejhkdymcf,"['norwegian doom metal', 'psychedelic doom']","{'href': None, 'total': 9019}",27
7wqFGA69DExUGFUQEGIZFh,Bekhira,Bekhira,7wqFGA69DExUGFUQEGIZFh,['raw black metal'],"{'href': None, 'total': 746}",2
073ov3qMW6ytEmwOVIKsia,Adhaia,Adhaia,073ov3qMW6ytEmwOVIKsia,"['melodic thrash', 'peruvian metal']","{'href': None, 'total': 53}",0
09u8U2kk11NOZFLcNJEdJF,Saga,Saga,09u8U2kk11NOZFLcNJEdJF,"['album rock', 'art rock', 'neo-progressive', 'progressive rock', 'symphonic rock']","{'href': None, 'total': 78647}",41
2CC4zkjKfBVBO8qIvKvycK,Mammutant,Mammutant,2CC4zkjKfBVBO8qIvKvycK,['cyber metal'],"{'href': None, 'total': 55}",0
5vcVqVR13irlWdMUpozJ3a,Rotting Sky,Rotting Sky,5vcVqVR13irlWdMUpozJ3a,['funeral doom'],"{'href': None, 'total': 266}",0
0iuY5jflK9aU4xWhTorSsX,Sole Remedy,Sole Remedy,0iuY5jflK9aU4xWhTorSsX,"['finnish progressive metal', 'finnish progressive rock']","{'href': None, 'total': 164}",0
6T58HHdI0cqkbkOAoDWf4H,Abhomine,Abhomine,6T58HHdI0cqkbkOAoDWf4H,"['florida death metal', 'miami metal']","{'href': None, 'total': 1857}",6
2bqfhrAq4HcEM5KeaB9xdu,Southpaw,Southpaw,2bqfhrAq4HcEM5KeaB9xdu,['pop punk'],"{'href': None, 'total': 1319}",5
1tTt8DFLyX4sUKIvYnMg0x,Holy Blood,Holy Blood,1tTt8DFLyX4sUKIvYnMg0x,"['christian metal', 'unblack metal']","{'href': None, 'total': 7006}",8
1lwu7BheFSxRighNOzPFs0,Curse of the North,Curse of the North,1lwu7BheFSxRighNOzPFs0,['seattle metal'],"{'href': None, 'total': 121}",0
12lvWxBjY0KZJp1ySVNcrE,Agro,Agro,12lvWxBjY0KZJp1ySVNcrE,"['african rock', 'jump up']","{'href': None, 'total': 2478}",28
6nk6Th7NprvvUCtDDqjwiZ,Thunderkraft,Thunderkraft,6nk6Th7NprvvUCtDDqjwiZ,"['charred death', 'slavic metal']","{'href': None, 'total': 58}",0
5e669iYSOcyAzZXy1N80Gw,Sverdkamp,Sverdkamp,5e669iYSOcyAzZXy1N80Gw,['pagan black metal'],"{'href': None, 'total': 109}",0
74SxTsPTUtTlDjSHgBdyLq,Denigrata,Denigrata,74SxTsPTUtTlDjSHgBdyLq,['avant-garde black metal'],"{'href': None, 'total': 128}",0
0giVCDcrvEldaPK8aCF1vp,Abduction,Abduction,0giVCDcrvEldaPK8aCF1vp,['british black metal'],"{'href': None, 'total': 2462}",22
5h5AezhkMQuLFkEMeAQ8vZ,Abduction,Abduction,5h5AezhkMQuLFkEMeAQ8vZ,"['french death metal', 'progressive black metal']","{'href': None, 'total': 1622}",8
56qqwnRK5BjH8okTscHtY9,The Poodles,The Poodles,56qqwnRK5BjH8okTscHtY9,"['melodic hard rock', 'sleaze rock', 'swedish hard rock', 'swedish melodic rock']","{'href': None, 'total': 20942}",37
3ZlSRBv3StWrGuGTAwKskP,Ancient Bards,Ancient Bards,3ZlSRBv3StWrGuGTAwKskP,"['gothic symphonic metal', 'italian metal', 'italian power metal', 'melodic metal', 'power metal', 'symphonic metal', 'symphonic power metal']","{'href': None, 'total': 41959}",33
3N3B6aZbGPNDiW5aZesnoG,Saint Deamon,Saint Deamon,3N3B6aZbGPNDiW5aZesnoG,"['melodic metal', 'neo classical metal', 'neo-trad metal', 'power metal', 'swedish power metal']","{'href': None, 'total': 13206}",30
3F3SSX2k8cBeEw5FtZz1IH,Non Opus Dei,Non Opus Dei,3F3SSX2k8cBeEw5FtZz1IH,"['chaotic black metal', 'polish black metal']","{'href': None, 'total': 6354}",11
0PKHnlgry6HWbh669Mwv9B,Ipsissimus,Ipsissimus,0PKHnlgry6HWbh669Mwv9B,['new england metal'],"{'href': None, 'total': 69}",0
3hEyQq3f9JBrtZF0NbGph5,Moonkult,Moonkult,3hEyQq3f9JBrtZF0NbGph5,['finnish black metal'],"{'href': None, 'total': 149}",0
205ogvk6ZDgzayXk06qN3j,Antonello Giliberto,Antonello Giliberto,205ogvk6ZDgzayXk06qN3j,['italian metal'],"{'href': None, 'total': 226}",0
0xWvhrtVIoqU4x5HocgtcD,Thirst of Revenge,Thirst of Revenge,0xWvhrtVIoqU4x5HocgtcD,['spanish death metal'],"{'href': None, 'total': 417}",0
2K62xVRNvpgWpFxGu6JTvi,Wizards,Wizards,2K62xVRNvpgWpFxGu6JTvi,['brazilian power metal'],"{'href': None, 'total': 3442}",18
7fqyvqXCLSFYU7jSc3JgHd,Bleed for Me,BLEED FOR ME,7fqyvqXCLSFYU7jSc3JgHd,['melodic groove metal'],"{'href': None, 'total': 44}",0
2Msm8YORal5i1ANvnDqcQS,Sciatica,Sciatica,2Msm8YORal5i1ANvnDqcQS,['alabama metal'],"{'href': None, 'total': 50}",0
1l1fncQW9NkD8w9XUUJ5C0,Thola,Thola,1l1fncQW9NkD8w9XUUJ5C0,['power thrash'],"{'href': None, 'total': 285}",7
4qdBb8hR3xIxlHfD88JtVA,Timor et Tremor,Timor et Tremor,4qdBb8hR3xIxlHfD88JtVA,['german pagan metal'],"{'href': None, 'total': 639}",9
3813jrYZXaR5pejeyekpJU,Morgue's Last Choice,Morgue's Last Choice,3813jrYZXaR5pejeyekpJU,['estonian metal'],"{'href': None, 'total': 31}",0
30fdk9KMkKIOevS8rpo1Pc,Blackened Halo,Blackened Halo,30fdk9KMkKIOevS8rpo1Pc,['german thrash metal'],"{'href': None, 'total': 83}",5
0YytlzVQTqkPFo1jY6RA1S,Naked Truth,Naked Truth,0YytlzVQTqkPFo1jY6RA1S,['deep classic garage rock'],"{'href': None, 'total': 215}",0
7vSLiVgP202bKS37ob8nOf,Nova Orbis,Nova Orbis,7vSLiVgP202bKS37ob8nOf,['metal gotico'],"{'href': None, 'total': 69}",0
5NP8BVPSKqmerriLuqp2GB,Grand Master,Grand Master,5NP8BVPSKqmerriLuqp2GB,['canadian metal'],"{'href': None, 'total': 47}",0
3v2RROMdvCyTvui5Zgsc7O,Apologeos,Apologeos,3v2RROMdvCyTvui5Zgsc7O,['metal ecuatoriano'],"{'href': None, 'total': 78}",0
5zh7B2CA95tsLUGYPOzAwC,Forsaken Legion,Forsaken Legion,5zh7B2CA95tsLUGYPOzAwC,['swiss black metal'],"{'href': None, 'total': 306}",1
6amFMfLJ1ANNZHcC72sKBV,Glory Fate,Glory Fate,6amFMfLJ1ANNZHcC72sKBV,"['brazilian heavy metal', 'metal cearense']","{'href': None, 'total': 136}",0
7N0YKBOylzJvN7PevzJg2G,Bio-Cancer,Bio-Cancer,7N0YKBOylzJvN7PevzJg2G,"['greek metal', 'new wave of thrash metal']","{'href': None, 'total': 8041}",11
6n2vNeCnk8otr3DpmS6osE,Purulence,Purulence,6n2vNeCnk8otr3DpmS6osE,['british death metal'],"{'href': None, 'total': 1736}",5
7tF5gSOZKzssNT1H9Q3hFY,TRWLR,TRWLR,7tF5gSOZKzssNT1H9Q3hFY,['blackened hardcore'],"{'href': None, 'total': 53}",0
4Qotl2XILJKzcKZbopbWX4,Ever Circling Wolves,Ever Circling Wolves,4Qotl2XILJKzcKZbopbWX4,['finnish doom metal'],"{'href': None, 'total': 83}",0
3gzZotbG6eG4mVSjc5NH1j,Wine from Tears,Wine from Tears,3gzZotbG6eG4mVSjc5NH1j,"['doom metal', 'funeral doom', 'gothic doom', 'melodic doom', 'russian metal']","{'href': None, 'total': 9192}",20
3IDqp4odlDTs1TWvh81Zf2,Beautiful Sin,Beautiful Sin,3IDqp4odlDTs1TWvh81Zf2,"['gothic metal', 'norwegian metal']","{'href': None, 'total': 4207}",23
54YTmKClmgJCvanNYMuQqL,The Wolves of Avalon,The Wolves of Avalon,54YTmKClmgJCvanNYMuQqL,['british black metal'],"{'href': None, 'total': 276}",9
48qC840pu9WrD8oprzeDVc,Bloody Violence,Bloody Violence,48qC840pu9WrD8oprzeDVc,['metal gaucho'],"{'href': None, 'total': 126}",0
65sE0Yi64jgnzLTUZRbrxv,Another Moon,Another Moon,65sE0Yi64jgnzLTUZRbrxv,"['atmospheric sludge', 'french post-rock', 'progressive sludge']","{'href': None, 'total': 162}",0
2uX5YAtksr5UVMflbMh9ZH,Frost Despair,Frost Despair,2uX5YAtksr5UVMflbMh9ZH,['metal gaucho'],"{'href': None, 'total': 61}",0
6T7Vco0dZ67Z3xKFaEvg8j,Bloodline,Bloodline,6T7Vco0dZ67Z3xKFaEvg8j,"['alternative metalcore', 'nu-metalcore', 'power thrash']","{'href': None, 'total': 6616}",23
5n4Rbz2MC2RAz2KJZnMwk3,Culminated,Culminated,5n4Rbz2MC2RAz2KJZnMwk3,['mexican death metal'],"{'href': None, 'total': 223}",0
13pZuOGdF1m7rQig0nAPvV,Diggeth,Diggeth,13pZuOGdF1m7rQig0nAPvV,['dutch stoner rock'],"{'href': None, 'total': 969}",16
31B6F3JzTmBvPWqX5RSeYm,Thronum Vrondor,Thronum Vrondor,31B6F3JzTmBvPWqX5RSeYm,['belgian black metal'],"{'href': None, 'total': 155}",0
7pPCkPhaRLkGmovI5M0zCq,Kala,Kala,7pPCkPhaRLkGmovI5M0zCq,"['canadian post-hardcore', 'kelowna bc indie']","{'href': None, 'total': 6191}",37
146ebOANbm51eCzFGuIlEl,Kala,Kala,146ebOANbm51eCzFGuIlEl,"['thai folk rock', 'thai pop', 'thai rock']","{'href': None, 'total': 229432}",41
6oprGH2qpKcWlJDTTwQKMV,Kapital,Kapital,6oprGH2qpKcWlJDTTwQKMV,['indonesian death metal'],"{'href': None, 'total': 2117}",19
6CDS1AvGlPyPJS75eui7PL,Urizen,Urizen,6CDS1AvGlPyPJS75eui7PL,['avant-garde metal'],"{'href': None, 'total': 928}",3
5g8EZA7SsIpHCxuTdEAbDr,Wicked Waltz,Wicked Waltz,5g8EZA7SsIpHCxuTdEAbDr,"['alabama metal', 'progressive power metal']","{'href': None, 'total': 48}",0
4VAkXDfIltUIq1jltyRfcj,Faanefjell,Faanefjell,4VAkXDfIltUIq1jltyRfcj,"['deep folk metal', 'folk black metal', 'nordic folk metal']","{'href': None, 'total': 1262}",3
2zfezp24nT7rrTRefv6T7g,Trial (Swe),Trial (swe),2zfezp24nT7rrTRefv6T7g,"['melodic metal', 'nwothm', 'swedish heavy metal']","{'href': None, 'total': 2126}",16
2NCs1hifQ9elJsPtGMJaob,Metal Soul,Metal Soul,2NCs1hifQ9elJsPtGMJaob,['guatemalan metal'],"{'href': None, 'total': 119}",0
38eaBq08h4ILZNML3uXvO2,Cryptica,Cryptica,38eaBq08h4ILZNML3uXvO2,['estonian metal'],"{'href': None, 'total': 39}",0
1udZMRTk7TTItuCsMDm3Q1,Neverland in Ashes,Neverland In Ashes,1udZMRTk7TTItuCsMDm3Q1,['german metalcore'],"{'href': None, 'total': 7946}",32
7cTq0bYGTIlPoXo9lFXJlL,Van Canto,Van Canto,7cTq0bYGTIlPoXo9lFXJlL,"['comic metal', 'german metal', 'german power metal', 'melodic metal', 'power metal', 'symphonic metal']","{'href': None, 'total': 133121}",43
7zmPxncU7dQJguDtbIsEtc,Kharabanazak,Kharabanazak,7zmPxncU7dQJguDtbIsEtc,['malaysian metal'],"{'href': None, 'total': 4}",0
5p9YVuVxA5hSwFIcuezb1W,Tearless,Tearless,5p9YVuVxA5hSwFIcuezb1W,['croatian metal'],"{'href': None, 'total': 99}",0
7gxRJZHVo2SVnc3RTziky7,Forgotten Scream,Forgotten Scream,7gxRJZHVo2SVnc3RTziky7,['serbian metal'],"{'href': None, 'total': 119}",6
4EET0IE309k43Ql5eSNmc9,Scibex,Scibex,4EET0IE309k43Ql5eSNmc9,"['avant-garde black metal', 'metal mineiro']","{'href': None, 'total': 23}",0
5BUZPJPgaB5qrWMOjjX94E,Inner Sanctum,Inner Sanctum,5BUZPJPgaB5qrWMOjjX94E,['indian metal'],"{'href': None, 'total': 3274}",8
74wuD78VWnyGSwDvVtrQwn,Fall of the Leafe,Fall Of The Leafe,74wuD78VWnyGSwDvVtrQwn,['finnish melodeath'],"{'href': None, 'total': 1263}",7
51MDROzNkq2fyx0ko3imr7,Catacombs,Catacombs,51MDROzNkq2fyx0ko3imr7,"['funeral doom', 'lovecraftian metal']","{'href': None, 'total': 4041}",5
4gedGTU98W3bvvwKhyYZJ4,Immortal Souls,Immortal Souls,4gedGTU98W3bvvwKhyYZJ4,"['christian metal', 'unblack metal']","{'href': None, 'total': 4711}",11
2HTvDR8J0vrKP2jTbtfTOD,From Man to Dust,From Man to Dust,2HTvDR8J0vrKP2jTbtfTOD,['french hardcore'],"{'href': None, 'total': 79}",0
1eRFoj3qN4T6rE2yDjROmu,Human Parasite,Human Parasite,1eRFoj3qN4T6rE2yDjROmu,"['french death metal', 'slam death metal']","{'href': None, 'total': 5394}",3
