Condemnatory,death metal//thrash metal
Condemned,black metal//death metal//thrash metal//doom metal
Condemned Soul,heavy metal
Condemption,death metal//progressive metal
Condescension,black metal//death metal
Condessa Carnage,black metal
Condolence,death metal//doom metal
Condor,black metal//thrash metal
Conductor,groove metal//death metal//thrash metal//grindcore metal
Cone of Silence,death metal
Conectivity,black metal//experimental metal
Confessions of Obscurity,death metal//grindcore metal
Confessions of a Lifetime,metalcore metal//death metal//thrash metal
Confetti,gothic metal//doom metal
Conflagration,black metal//death metal//progressive metal//thrash metal
Conflict X,death metal//grindcore metal
Conforming Psychosis,death metal
Confront Hate,groove metal//thrash metal
Confusic,progressive metal
Confusion Gods,black metal//death metal
Confusion in the Mist,death metal//stoner metal
Congenital Hell,sludge metal//doom metal//grindcore metal
Coniotomy,black metal//grindcore metal
Conjurer,sludge metal//doom metal
Conjuring,power metal//heavy metal
Conkistadores,heavy metal
Conniptionfit,death metal
Conorach,power metal//folk metal
Conquer/Devour,sludge metal
Conquering Dystopia,death metal//progressive metal
Conqueror,black metal//death metal//thrash metal
Conqueror Worm,sludge metal//death metal//doom metal
Conquerors,black metal//thrash metal
Conquest,black metal//power metal//progressive metal//thrash metal//heavy metal
Conquest of Steel,power metal//heavy metal
Conrad Hultermans,progressive metal
Conscript,death metal//thrash metal
Consecration,black metal//death metal//stoner metal//progressive metal//heavy metal//doom metal
Consfearacy,power metal//thrash metal
Consortium Project,power metal//progressive metal
Conspiracy,groove metal//deathcore metal//black metal//death metal//power metal//progressive metal//thrash metal//heavy metal//speed metal//doom metal
Conspiracy 666,black metal
Conspiracy A.D.,death metal//thrash metal
Conspiracy of Silence,death metal//thrash metal
Conspiranoia,progressive metal
Constancia,progressive metal//heavy metal
Constraint,death metal//symphonic metal//thrash metal
Constructions,groove metal//deathcore metal
Consume,death metal//grindcore metal
Consumed by Fury,groove metal//thrash metal
Consumed by Vultures,death metal
Consumer,thrash metal
Consuming Fire,death metal
Consummatum Est,gothic metal//doom metal
Consumned,death metal//progressive metal
Contagion 237,death metal//grindcore metal
Contagious,power metal//thrash metal//heavy metal
Contamin Mortalis,death metal//thrash metal
Contemplator,progressive metal
Continuum 144,groove metal//death metal
Contr Act,heavy metal
Contra Fate,metalcore metal//death metal
Contraproica,black metal
Contrarian,death metal//progressive metal
Contrary,death metal//thrash metal
Contrast,death metal
Contrasto,groove metal//thrash metal
Contratake,heavy metal
Contrha,gothic metal//heavy metal//doom metal
Contrition,metalcore metal//thrash metal
Control Denied,power metal//progressive metal
Control Z,black metal//thrash metal
Control the Storm,power metal
Converg3nce,black metal
Convergence,death metal//industrial metal
Convergence from Within,death metal
Converted Faith,black metal//death metal//thrash metal
Convicted,death metal//thrash metal
Convinced,power metal
Convulse,death metal
Cookies from Home,power metal//thrash metal
Cootchiebeast,black metal//death metal//industrial metal
Coprofagi,death metal
Coprofago,death metal//thrash metal
Copromonster,black metal//thrash metal
Coprophagy,death metal//grindcore metal
Coprophilia,death metal//grindcore metal
Coral,groove metal//thrash metal//heavy metal
Corcel de Guerra,heavy metal
Cordolium,gothic metal
Cordon de Plata,heavy metal
Core System Failure,death metal//thrash metal
Core of Nation,heavy metal//doom metal
Core of the Earth,stoner metal//doom metal
Coredust,groove metal//thrash metal
Corelyn,death metal
Coresh,death metal
Corinth,sludge metal
Cornucopia,death metal//thrash metal//heavy metal//grindcore metal
Cornucopia of Death,thrash metal
Corona Borealis,death metal
Coronary,death metal
Corozon,black metal
Corpo Seco,death metal//thrash metal
Corporal Punishment,death metal
Corporal Shred,thrash metal
Corporate-ID,heavy metal
Corporectomy,death metal
Corprus,black metal
Corpse Candle,death metal
Corpse Carving,death metal
Corpse God,death metal
Corpse Grinder,death metal//grindcore metal
Corpse Vomit,death metal
Corpse for Boiler,death metal
Corpse ov Christ,black metal
Corpsedecay,death metal
Corpselium,doom metal
Corpses,death metal//grindcore metal
Corpses Conductor,death metal
Corpsessed,death metal
Corpset,death metal
Corpsified,death metal
Corpulate,death metal//grindcore metal
Corpulent Christ,death metal
Corpulent Manslaughter,death metal//grindcore metal
Corpulent Moth,death metal//doom metal
Corpus,black metal//death metal//progressive metal//thrash metal
Corpus Christi,metalcore metal//black metal//death metal//power metal//doom metal
Corpus Delecti,death metal
Corpus Delicti,death metal//thrash metal//heavy metal
Corpus Domini,black metal//death metal
Corpus Fistula,death metal
Corpus Golgotha,black metal//doom metal
Corpus Mutilum,black metal//pagan metal
Corpus Rottus,death metal
Corpuscide,death metal
Corrections House,doom metal
Corrin,death metal
Corrosive,death metal//thrash metal//speed metal
Corrosive Death,death metal
Corrosive Mind,thrash metal
Corroxxxion,thrash metal
Corrupt,death metal//thrash metal
Corrupt Humanity,grindcore metal
Corrupted Innocence,thrash metal
Corrupted Melody,black metal//death metal//doom metal
Corrupter,thrash metal
Corruption,groove metal//death metal//thrash metal//doom metal//grindcore metal
Corsario Negro,heavy metal
Cortecuellos,death metal//grindcore metal
Cortribe,metalcore metal
Corubo,black metal
Corum,progressive metal//thrash metal
Corvus Noctis,heavy metal
Corwen,death metal//stoner metal//doom metal
Cosmic Atrophy,death metal//progressive metal
Cosmic Death,black metal//thrash metal//folk metal
Cosmic Despair,doom metal
Cosmic Saints,heavy metal
Cosmic Sea,death metal//progressive metal
Cosmic Spell,heavy metal
Cosmic Void Ritual,death metal
Cosmic Wasteland,doom metal
Cosmivore,stoner metal//doom metal
Cosmo Awen,black metal
Cosmogonic,sludge metal//stoner metal
Cosmychaos,death metal//progressive metal
Cothurnus,death metal
Cotos,symphonic metal//power metal
Cough,sludge metal//stoner metal//doom metal
Coulrophobia,death metal//thrash metal
Count Raven,doom metal
Count Thy Days...,death metal//progressive metal
Counter Clockwork,stoner metal
CounterIgnition,groove metal//thrash metal
Counterpoint,progressive metal
Counterweight,metalcore metal//death metal
Countess,black metal
Countless Skies,death metal
Countless the Dead,death metal
County Morgue,death metal
Courage,heavy metal
Cournon Thrash Brigade,thrash metal
Courthouse,symphonic metal//power metal
Courtyard,death metal
Courvoishit #7,groove metal//death metal
Courvoisier,death metal
Coven,black metal//death metal//thrash metal//heavy metal
Coven 13,gothic metal//heavy metal//doom metal
Coven Curse,black metal
Covenaut,stoner metal//doom metal
Coventide,black metal//death metal//progressive metal//gothic metal//folk metal
Covet the Knife,metalcore metal//groove metal
Cowards,sludge metal//black metal
Cowers,heavy metal
Coxinhell,power metal//heavy metal
Coz Def,thrash metal
Craar,black metal
Crab Phobia,death metal//thrash metal
Crab Shack,avant-garde metal//progressive metal//thrash metal
Crack Down,heavy metal
Crack Up,death metal
Crackdust,death metal
Cracked Vessel,black metal
Crackerjack Tattoo,groove metal
Crackwhore,death metal//grindcore metal
Cradle of Filth,black metal//death metal//gothic metal
Craig Goldbaum,heavy metal
Craig Goldy's Ritual,heavy metal
Craneoscuro,thrash metal
Cranial Dust,black metal
Cranial Incisored,death metal//avant-garde metal
Cranial Matter,thrash metal
Cranial Osteotomy,death metal
Cranial Schism,death metal
Cranial Torment,death metal
Craniation,death metal//thrash metal//grindcore metal
Craniosacral,thrash metal
Crankshaft,thrash metal//heavy metal
Cranthorpe,death metal
Crapulas,heavy metal
Crash Kidz,heavy metal
Crash Noise,death metal//thrash metal
Crash Test,groove metal//heavy metal
Crash the System,progressive metal//heavy metal
Crasher,death metal//thrash metal
Craving Gore,death metal
Crawl,sludge metal//death metal//industrial metal//doom metal
Crawl 2 Chaos,thrash metal
Crawley,groove metal//thrash metal//heavy metal
Crawline,death metal//doom metal
Crawling Chaos,death metal//grindcore metal
Crawling Due,death metal
Crawling Manifest,thrash metal//heavy metal
Crayon Death,thrash metal
Crazy About Silence,deathcore metal
Crazy Lazy,heavy metal
Creacher,thrash metal
Creacion y Muerte,death metal
Create Rapid Massacre,deathcore metal//death metal
Created from Pigs Mutilation,death metal
Creation Undone,death metal
Creation's Ode,black metal
Creations Demise,death metal//grindcore metal
Creative Urge,groove metal//thrash metal
Creative Waste,grindcore metal
Creature of Habit,power metal//progressive metal//heavy metal
Creature of Judgement,black metal//death metal
Creatures,thrash metal
Creatures of Dawn,power metal//gothic metal
Crebain,black metal
Credence,death metal
Credic,death metal
Creep,groove metal//black metal
CreepShow,death metal
Creepin' Death,thrash metal
Creeping Corrupt,death metal//grindcore metal
Creeping Death,death metal//power metal//thrash metal
Creeping Flesh,death metal
Creeping Scythe,death metal
Creeping Vengeance,death metal//thrash metal
Crehate,thrash metal
Cremador,death metal
Cremated,death metal//thrash metal
Cremated Souls,death metal
Cremathory,death metal
Crematopsy,death metal
Crematorium,deathcore metal//black metal//death metal//thrash metal
Crematory Ash,sludge metal//doom metal
Crepar,heavy metal
Crepusculum,black metal
Crepusculum Demoror,black metal
Crescent Lament,black metal//symphonic metal//gothic metal
Crescent Shield,power metal//heavy metal
Cresent,power metal
Cretin,death metal//thrash metal//grindcore metal
Cretoria,death metal
Cretura,black metal//symphonic metal
Cries of Death,death metal//thrash metal
Cries of Warfare,metalcore metal//death metal
Cries on Blood,gothic metal//doom metal
Crime at the Morgue Street,death metal//grindcore metal
Crime to Murder,death metal
Crimes of Passion,heavy metal
Criminal Element,death metal//grindcore metal
Criminal Hate,death metal//symphonic metal
Criminal Impact,death metal
Criminal Jammage,death metal//thrash metal
Criminally Insane,groove metal//death metal//thrash metal
Crimson Aeon,black metal
Crimson Crusade,death metal
Crimson Cry,symphonic metal//power metal
Crimson Darkness,black metal
Crimson Dawn,doom metal
Crimson Earth,power metal
Crimson Frost,death metal//thrash metal
Crimson Glory,power metal//progressive metal//heavy metal
Crimson Graveyard,heavy metal
Crimson Ice,symphonic metal
Crimson Jimson,power metal//thrash metal
Crimson Lotus,progressive metal
Crimson Moonlight,black metal//death metal
Crimson Nail,death metal
Crimson Nightfall,black metal
Crimson Rivers,symphonic metal
Crimson Swan,gothic metal//doom metal
Crimson Valley,power metal//heavy metal
Crimson Void,progressive metal//doom metal
Crimson Wind,symphonic metal//power metal
Crinitus,symphonic metal//progressive metal
Criogenia,death metal
Criokar,groove metal//thrash metal
Crionic,thrash metal//heavy metal
Cripper,death metal//thrash metal
Cripple,thrash metal
Cripsis,death metal
Crisalida,progressive metal
Crisalide,death metal//thrash metal
Crisandemia,thrash metal
Crisis de Fe,heavy metal
Crisol,heavy metal
Cristal,power metal
Cristal y Acero,power metal//heavy metal
Criterion,death metal
Critical Assault,death metal
Critical Damage,groove metal//thrash metal
Critical Insanity,thrash metal
Critical Stage,progressive metal
Crize,deathcore metal//death metal
Crnobog,black metal//pagan metal
Croc Noir,black metal
Crocell,black metal//death metal
Croix Mortis,black metal//death metal//thrash metal
Cromathia,death metal
Cromb,death metal
Cromkruach,death metal
Cromleh,black metal//symphonic metal
Cromm,black metal
Cromok,thrash metal
Crone,sludge metal//black metal//doom metal//folk metal
Cronica,folk metal
Cronium Mare,power metal//progressive metal
Cronos,groove metal//death metal//power metal//progressive metal//thrash metal//heavy metal//doom metal//grindcore metal
Cronos Titan,thrash metal//speed metal
Cronus,sludge metal//death metal//thrash metal//doom metal
Crooked Cross,black metal
Croon,death metal//doom metal
Croskill,progressive metal//heavy metal
Cross Fade,death metal
Cross of Fear,heavy metal
Cross of Satan,death metal//thrash metal
Cross to Bear,death metal
Crossbones,thrash metal//heavy metal
Crossbreed,thrash metal
Crosshead,heavy metal
Crossholder,heavy metal
Crossingate,death metal//thrash metal
Crossroads Edge,progressive metal
Crosstitution,death metal//grindcore metal
Crosswind,power metal//speed metal
Crotalo,progressive metal//thrash metal//heavy metal
Crotchduster,death metal//avant-garde metal
Crow Beak,progressive metal
Crow Black Sky,black metal//death metal
Crow's Flight,power metal//heavy metal
Crow7,power metal//progressive metal
Crowheart,death metal//symphonic metal
Crowland,thrash metal
Crowling,thrash metal//heavy metal
Crowlord,sludge metal//doom metal
Crowmatic,power metal
Crowmorph,sludge metal//thrash metal
Crown of Asteria,black metal//doom metal
Crown of Malevolence,death metal//thrash metal
Crown of Pain,death metal//doom metal
Crown of Twilight,black metal
Crown ov Horns,death metal
Crown the Lost,power metal//thrash metal
Crownz Sigil,heavy metal
Crows,power metal
Crows of Doom,thrash metal//heavy metal
Crucial Conflict,metalcore metal
Crucial Fix,thrash metal
Crucial Rip,death metal
Cruciferous,death metal
Crucifexus,black metal
Crucifiction,death metal//thrash metal//doom metal
Crucifire Moon,black metal
Crucifix,black metal//death metal//thrash metal//heavy metal
Crucifixor,black metal//death metal
Crucifixxx Sodomy,black metal
Crucifliction,thrash metal//speed metal
Crucifucktor,black metal//death metal
Crucifuge,black metal//death metal
Crucify the Faith,metalcore metal//death metal
Crucifyed,heavy metal//doom metal
Crude Bastard,thrash metal
Cruel Death,death metal
